Nb_of_games_learned ; Nb_of_games_test ; Agent_game_won ; Random_game_won ; Recognized_states ; Total_states
3200 ; 1000 ; 630 ; 311 ; 5349 ; 24000
200 ; 1000 ; 393 ; 313 ; 1918 ; 24000
3200 ; 1000 ; 602 ; 271 ; 5216 ; 24000
200 ; 1000 ; 386 ; 292 ; 1858 ; 24000
3200 ; 1000 ; 605 ; 289 ; 5262 ; 24000
200 ; 1000 ; 399 ; 297 ; 1936 ; 24000
3200 ; 1000 ; 602 ; 299 ; 5151 ; 24000
200 ; 1000 ; 443 ; 317 ; 2048 ; 24000
3200 ; 1000 ; 631 ; 329 ; 5260 ; 24000
200 ; 1000 ; 400 ; 299 ; 1879 ; 24000
3200 ; 1000 ; 633 ; 298 ; 5444 ; 24000
200 ; 1000 ; 407 ; 292 ; 2040 ; 24000
3200 ; 1000 ; 637 ; 303 ; 5217 ; 24000
200 ; 1000 ; 396 ; 305 ; 1953 ; 24000
3200 ; 1000 ; 634 ; 309 ; 5251 ; 24000
200 ; 1000 ; 420 ; 308 ; 1941 ; 24000
3200 ; 1000 ; 626 ; 284 ; 5260 ; 24000
200 ; 1000 ; 403 ; 290 ; 1863 ; 24000
3200 ; 1000 ; 630 ; 299 ; 5334 ; 24000
3400 ; 1000 ; 652 ; 289 ; 5592 ; 24000
3200 ; 1000 ; 614 ; 313 ; 5225 ; 24000
3400 ; 1000 ; 626 ; 301 ; 5749 ; 24000
3200 ; 1000 ; 639 ; 303 ; 5306 ; 24000
3400 ; 1000 ; 626 ; 311 ; 5596 ; 24000
3200 ; 1000 ; 603 ; 258 ; 5238 ; 24000
3400 ; 1000 ; 628 ; 294 ; 5483 ; 24000
3200 ; 1000 ; 619 ; 289 ; 5242 ; 24000
3400 ; 1000 ; 659 ; 331 ; 5654 ; 24000
3200 ; 1000 ; 622 ; 317 ; 5111 ; 24000
3400 ; 1000 ; 669 ; 322 ; 5753 ; 24000
3200 ; 1000 ; 596 ; 340 ; 5121 ; 24000
3400 ; 1000 ; 628 ; 304 ; 5386 ; 24000
3200 ; 1000 ; 620 ; 318 ; 5183 ; 24000
3400 ; 1000 ; 611 ; 293 ; 5538 ; 24000
800 ; 1000 ; 499 ; 312 ; 3386 ; 24000
3400 ; 1000 ; 613 ; 308 ; 5543 ; 24000
800 ; 1000 ; 494 ; 302 ; 3329 ; 24000
3400 ; 1000 ; 634 ; 288 ; 5450 ; 24000
800 ; 1000 ; 514 ; 290 ; 3349 ; 24000
4400 ; 1000 ; 663 ; 309 ; 5607 ; 24000
800 ; 1000 ; 499 ; 322 ; 3393 ; 24000
4400 ; 1000 ; 634 ; 297 ; 5580 ; 24000
800 ; 1000 ; 493 ; 340 ; 3306 ; 24000
4400 ; 1000 ; 626 ; 284 ; 5565 ; 24000
800 ; 1000 ; 467 ; 308 ; 3277 ; 24000
4400 ; 1000 ; 633 ; 287 ; 5620 ; 24000
800 ; 1000 ; 517 ; 289 ; 3548 ; 24000
4400 ; 1000 ; 622 ; 302 ; 5555 ; 24000
800 ; 1000 ; 511 ; 307 ; 3426 ; 24000
4400 ; 1000 ; 642 ; 287 ; 5561 ; 24000
800 ; 1000 ; 503 ; 301 ; 3301 ; 24000
4400 ; 1000 ; 640 ; 268 ; 5670 ; 24000
800 ; 1000 ; 501 ; 280 ; 3390 ; 24000
4400 ; 1000 ; 648 ; 302 ; 5617 ; 24000
1400 ; 1000 ; 543 ; 292 ; 4098 ; 24000
4400 ; 1000 ; 646 ; 304 ; 5613 ; 24000
1400 ; 1000 ; 578 ; 288 ; 4216 ; 24000
4400 ; 1000 ; 645 ; 297 ; 5727 ; 24000
1400 ; 1000 ; 572 ; 307 ; 4153 ; 24000
1400 ; 1000 ; 536 ; 306 ; 4353 ; 24000
1400 ; 1000 ; 550 ; 291 ; 4119 ; 24000
1400 ; 1000 ; 552 ; 298 ; 4195 ; 24000
1400 ; 1000 ; 561 ; 309 ; 4074 ; 24000
1400 ; 1000 ; 517 ; 303 ; 4191 ; 24000
1400 ; 1000 ; 569 ; 303 ; 4149 ; 24000
1400 ; 1000 ; 539 ; 313 ; 4246 ; 24000
1400 ; 1000 ; 560 ; 308 ; 4183 ; 24000
1400 ; 1000 ; 551 ; 302 ; 4316 ; 24000
1400 ; 1000 ; 542 ; 311 ; 4108 ; 24000
1400 ; 1000 ; 538 ; 307 ; 4224 ; 24000
1400 ; 1000 ; 548 ; 315 ; 4234 ; 24000
1400 ; 1000 ; 535 ; 314 ; 4178 ; 24000
1400 ; 1000 ; 562 ; 328 ; 4163 ; 24000
1400 ; 1000 ; 552 ; 293 ; 4266 ; 24000
2200 ; 1000 ; 587 ; 294 ; 4734 ; 24000
1400 ; 1000 ; 533 ; 293 ; 4252 ; 24000
2200 ; 1000 ; 573 ; 287 ; 4778 ; 24000
1400 ; 1000 ; 570 ; 321 ; 4290 ; 24000
2200 ; 1000 ; 588 ; 311 ; 4752 ; 24000
200 ; 1000 ; 412 ; 300 ; 1777 ; 24000
2200 ; 1000 ; 597 ; 310 ; 4734 ; 24000
200 ; 1000 ; 403 ; 278 ; 1816 ; 24000
2200 ; 1000 ; 567 ; 297 ; 4616 ; 24000
200 ; 1000 ; 415 ; 302 ; 1890 ; 24000
2200 ; 1000 ; 589 ; 314 ; 4788 ; 24000
200 ; 1000 ; 405 ; 313 ; 1844 ; 24000
2200 ; 1000 ; 577 ; 307 ; 4744 ; 24000
200 ; 1000 ; 405 ; 302 ; 1842 ; 24000
2200 ; 1000 ; 595 ; 297 ; 4806 ; 24000
200 ; 1000 ; 410 ; 283 ; 1780 ; 24000
2200 ; 1000 ; 578 ; 289 ; 4637 ; 24000
200 ; 1000 ; 367 ; 305 ; 1842 ; 24000
2200 ; 1000 ; 583 ; 308 ; 4680 ; 24000
200 ; 1000 ; 401 ; 304 ; 1864 ; 24000
600 ; 1000 ; 438 ; 289 ; 2927 ; 24000
200 ; 1000 ; 399 ; 316 ; 1783 ; 24000
600 ; 1000 ; 492 ; 323 ; 2966 ; 24000
200 ; 1000 ; 398 ; 308 ; 1861 ; 24000
600 ; 1000 ; 501 ; 294 ; 2992 ; 24000
2800 ; 1000 ; 591 ; 306 ; 5295 ; 24000
2800 ; 1000 ; 632 ; 316 ; 5398 ; 24000
600 ; 1000 ; 476 ; 278 ; 3028 ; 24000
2800 ; 1000 ; 615 ; 301 ; 5270 ; 24000
600 ; 1000 ; 480 ; 297 ; 3057 ; 24000
600 ; 1000 ; 475 ; 309 ; 2988 ; 24000
2800 ; 1000 ; 581 ; 271 ; 5111 ; 24000
2800 ; 1000 ; 604 ; 299 ; 5256 ; 24000
600 ; 1000 ; 489 ; 297 ; 2913 ; 24000
2800 ; 1000 ; 590 ; 294 ; 5244 ; 24000
600 ; 1000 ; 494 ; 320 ; 2921 ; 24000
2800 ; 1000 ; 593 ; 319 ; 5116 ; 24000
600 ; 1000 ; 496 ; 301 ; 3026 ; 24000
2800 ; 1000 ; 608 ; 301 ; 5344 ; 24000
600 ; 1000 ; 492 ; 288 ; 2980 ; 24000
2800 ; 1000 ; 622 ; 310 ; 5360 ; 24000
4200 ; 1000 ; 645 ; 286 ; 5527 ; 24000
2800 ; 1000 ; 598 ; 311 ; 5130 ; 24000
4200 ; 1000 ; 661 ; 274 ; 5672 ; 24000
5400 ; 1000 ; 632 ; 288 ; 5784 ; 24000
4200 ; 1000 ; 644 ; 310 ; 5532 ; 24000
5400 ; 1000 ; 663 ; 307 ; 5899 ; 24000
4200 ; 1000 ; 670 ; 293 ; 5724 ; 24000
5400 ; 1000 ; 646 ; 315 ; 5895 ; 24000
4200 ; 1000 ; 649 ; 289 ; 5595 ; 24000
5400 ; 1000 ; 678 ; 295 ; 5968 ; 24000
4200 ; 1000 ; 645 ; 287 ; 5621 ; 24000
5400 ; 1000 ; 656 ; 301 ; 5890 ; 24000
4200 ; 1000 ; 640 ; 318 ; 5402 ; 24000
5400 ; 1000 ; 657 ; 309 ; 5869 ; 24000
4200 ; 1000 ; 632 ; 309 ; 5624 ; 24000
5400 ; 1000 ; 670 ; 338 ; 5993 ; 24000
4200 ; 1000 ; 663 ; 314 ; 5624 ; 24000
5400 ; 1000 ; 674 ; 315 ; 5941 ; 24000
4200 ; 1000 ; 657 ; 314 ; 5718 ; 24000
5400 ; 1000 ; 662 ; 287 ; 5894 ; 24000
200 ; 1000 ; 390 ; 306 ; 1991 ; 24000
5400 ; 1000 ; 666 ; 309 ; 5897 ; 24000
200 ; 1000 ; 409 ; 312 ; 1883 ; 24000
3200 ; 1000 ; 614 ; 325 ; 5236 ; 24000
200 ; 1000 ; 435 ; 288 ; 2019 ; 24000
3200 ; 1000 ; 614 ; 338 ; 5128 ; 24000
200 ; 1000 ; 414 ; 303 ; 1998 ; 24000
3200 ; 1000 ; 628 ; 292 ; 5284 ; 24000
200 ; 1000 ; 398 ; 314 ; 1944 ; 24000
3200 ; 1000 ; 592 ; 300 ; 5225 ; 24000
200 ; 1000 ; 415 ; 274 ; 1949 ; 24000
3200 ; 1000 ; 625 ; 311 ; 5224 ; 24000
200 ; 1000 ; 407 ; 298 ; 1877 ; 24000
3200 ; 1000 ; 609 ; 319 ; 5237 ; 24000
200 ; 1000 ; 389 ; 304 ; 1863 ; 24000
3200 ; 1000 ; 628 ; 324 ; 5247 ; 24000
200 ; 1000 ; 403 ; 287 ; 1856 ; 24000
3200 ; 1000 ; 614 ; 307 ; 5232 ; 24000
200 ; 1000 ; 428 ; 302 ; 1923 ; 24000
3200 ; 1000 ; 628 ; 301 ; 5234 ; 24000
3400 ; 1000 ; 646 ; 310 ; 5353 ; 24000
3200 ; 1000 ; 627 ; 305 ; 5261 ; 24000
3400 ; 1000 ; 640 ; 283 ; 5373 ; 24000
3800 ; 1000 ; 611 ; 286 ; 5739 ; 24000
3400 ; 1000 ; 641 ; 302 ; 5485 ; 24000
3800 ; 1000 ; 651 ; 318 ; 5864 ; 24000
3400 ; 1000 ; 610 ; 310 ; 5320 ; 24000
3800 ; 1000 ; 629 ; 327 ; 5703 ; 24000
3400 ; 1000 ; 649 ; 315 ; 5331 ; 24000
3800 ; 1000 ; 642 ; 311 ; 5784 ; 24000
3400 ; 1000 ; 647 ; 305 ; 5504 ; 24000
3800 ; 1000 ; 642 ; 309 ; 5648 ; 24000
3400 ; 1000 ; 623 ; 310 ; 5245 ; 24000
3800 ; 1000 ; 645 ; 313 ; 5655 ; 24000
3800 ; 1000 ; 640 ; 311 ; 5778 ; 24000
3400 ; 1000 ; 626 ; 298 ; 5294 ; 24000
3800 ; 1000 ; 661 ; 332 ; 5862 ; 24000
3400 ; 1000 ; 595 ; 308 ; 5270 ; 24000
3800 ; 1000 ; 627 ; 300 ; 5770 ; 24000
3400 ; 1000 ; 632 ; 279 ; 5356 ; 24000
3800 ; 1000 ; 602 ; 288 ; 5572 ; 24000
4400 ; 1000 ; 683 ; 297 ; 5810 ; 24000
4200 ; 1000 ; 660 ; 295 ; 5564 ; 24000
4400 ; 1000 ; 636 ; 288 ; 5778 ; 24000
4200 ; 1000 ; 643 ; 295 ; 5487 ; 24000
4400 ; 1000 ; 658 ; 289 ; 5663 ; 24000
4200 ; 1000 ; 630 ; 303 ; 5477 ; 24000
4400 ; 1000 ; 674 ; 331 ; 5759 ; 24000
4200 ; 1000 ; 647 ; 327 ; 5584 ; 24000
4400 ; 1000 ; 658 ; 307 ; 5741 ; 24000
4200 ; 1000 ; 625 ; 305 ; 5598 ; 24000
4400 ; 1000 ; 649 ; 306 ; 5655 ; 24000
4200 ; 1000 ; 614 ; 284 ; 5445 ; 24000
4400 ; 1000 ; 653 ; 306 ; 5759 ; 24000
4200 ; 1000 ; 641 ; 314 ; 5460 ; 24000
4400 ; 1000 ; 669 ; 289 ; 5724 ; 24000
4200 ; 1000 ; 642 ; 298 ; 5595 ; 24000
4400 ; 1000 ; 655 ; 297 ; 5661 ; 24000
4200 ; 1000 ; 626 ; 302 ; 5657 ; 24000
4400 ; 1000 ; 652 ; 281 ; 5663 ; 24000
4200 ; 1000 ; 643 ; 288 ; 5554 ; 24000
1400 ; 1000 ; 565 ; 305 ; 4126 ; 24000
2200 ; 1000 ; 613 ; 305 ; 4877 ; 24000
1400 ; 1000 ; 559 ; 311 ; 4075 ; 24000
2200 ; 1000 ; 613 ; 278 ; 4988 ; 24000
1400 ; 1000 ; 527 ; 294 ; 4199 ; 24000
2200 ; 1000 ; 569 ; 289 ; 4900 ; 24000
1400 ; 1000 ; 554 ; 290 ; 4146 ; 24000
2200 ; 1000 ; 621 ; 328 ; 5014 ; 24000
1400 ; 1000 ; 555 ; 310 ; 4081 ; 24000
2200 ; 1000 ; 597 ; 318 ; 4911 ; 24000
1400 ; 1000 ; 539 ; 298 ; 4120 ; 24000
2200 ; 1000 ; 605 ; 301 ; 4977 ; 24000
1400 ; 1000 ; 563 ; 292 ; 4127 ; 24000
2200 ; 1000 ; 571 ; 289 ; 4930 ; 24000
1400 ; 1000 ; 559 ; 296 ; 4151 ; 24000
2200 ; 1000 ; 600 ; 317 ; 5032 ; 24000
1400 ; 1000 ; 534 ; 333 ; 4096 ; 24000
2200 ; 1000 ; 609 ; 290 ; 4951 ; 24000
1400 ; 1000 ; 536 ; 308 ; 4039 ; 24000
2200 ; 1000 ; 610 ; 303 ; 5004 ; 24000
200 ; 1000 ; 405 ; 308 ; 1869 ; 24000
800 ; 1000 ; 507 ; 294 ; 3316 ; 24000
200 ; 1000 ; 408 ; 297 ; 1897 ; 24000
800 ; 1000 ; 516 ; 303 ; 3448 ; 24000
200 ; 1000 ; 424 ; 305 ; 1966 ; 24000
800 ; 1000 ; 513 ; 305 ; 3552 ; 24000
200 ; 1000 ; 415 ; 301 ; 1957 ; 24000
800 ; 1000 ; 492 ; 278 ; 3417 ; 24000
200 ; 1000 ; 409 ; 321 ; 1956 ; 24000
800 ; 1000 ; 498 ; 295 ; 3485 ; 24000
200 ; 1000 ; 419 ; 292 ; 2020 ; 24000
800 ; 1000 ; 504 ; 296 ; 3446 ; 24000
200 ; 1000 ; 411 ; 303 ; 1921 ; 24000
800 ; 1000 ; 520 ; 308 ; 3477 ; 24000
200 ; 1000 ; 368 ; 311 ; 1865 ; 24000
800 ; 1000 ; 521 ; 316 ; 3490 ; 24000
200 ; 1000 ; 435 ; 301 ; 1946 ; 24000
800 ; 1000 ; 529 ; 300 ; 3607 ; 24000
800 ; 1000 ; 487 ; 305 ; 3288 ; 24000
200 ; 1000 ; 392 ; 295 ; 1907 ; 24000
3000 ; 1000 ; 614 ; 287 ; 5356 ; 24000
2800 ; 1000 ; 600 ; 284 ; 5045 ; 24000
3000 ; 1000 ; 605 ; 315 ; 5159 ; 24000
2800 ; 1000 ; 634 ; 283 ; 5126 ; 24000
3000 ; 1000 ; 629 ; 306 ; 5356 ; 24000
2800 ; 1000 ; 621 ; 310 ; 5070 ; 24000
3000 ; 1000 ; 634 ; 309 ; 5293 ; 24000
2800 ; 1000 ; 592 ; 297 ; 4992 ; 24000
3000 ; 1000 ; 609 ; 302 ; 5337 ; 24000
2800 ; 1000 ; 589 ; 309 ; 5024 ; 24000
3000 ; 1000 ; 631 ; 313 ; 5357 ; 24000
2800 ; 1000 ; 620 ; 292 ; 5147 ; 24000
3000 ; 1000 ; 593 ; 291 ; 5315 ; 24000
2800 ; 1000 ; 595 ; 305 ; 5111 ; 24000
3000 ; 1000 ; 612 ; 296 ; 5267 ; 24000
2800 ; 1000 ; 641 ; 296 ; 5172 ; 24000
3000 ; 1000 ; 624 ; 316 ; 5292 ; 24000
2800 ; 1000 ; 614 ; 312 ; 5074 ; 24000
3000 ; 1000 ; 623 ; 299 ; 5362 ; 24000
2800 ; 1000 ; 613 ; 326 ; 5115 ; 24000
4600 ; 1000 ; 663 ; 308 ; 5793 ; 24000
5400 ; 1000 ; 680 ; 299 ; 5850 ; 24000
4600 ; 1000 ; 669 ; 300 ; 5784 ; 24000
5400 ; 1000 ; 668 ; 300 ; 5935 ; 24000
4600 ; 1000 ; 662 ; 321 ; 5667 ; 24000
5400 ; 1000 ; 696 ; 306 ; 5999 ; 24000
4600 ; 1000 ; 635 ; 298 ; 5785 ; 24000
5400 ; 1000 ; 671 ; 308 ; 5912 ; 24000
4600 ; 1000 ; 675 ; 292 ; 5754 ; 24000
5400 ; 1000 ; 678 ; 287 ; 5987 ; 24000
4600 ; 1000 ; 639 ; 302 ; 5704 ; 24000
5400 ; 1000 ; 672 ; 303 ; 5987 ; 24000
4600 ; 1000 ; 643 ; 315 ; 5657 ; 24000
5400 ; 1000 ; 704 ; 309 ; 6013 ; 24000
4600 ; 1000 ; 652 ; 326 ; 5726 ; 24000
5400 ; 1000 ; 676 ; 284 ; 5939 ; 24000
4600 ; 1000 ; 684 ; 299 ; 5821 ; 24000
5400 ; 1000 ; 681 ; 286 ; 6064 ; 24000
4600 ; 1000 ; 660 ; 293 ; 5701 ; 24000
5400 ; 1000 ; 679 ; 300 ; 6051 ; 24000
200 ; 1000 ; 404 ; 331 ; 1881 ; 24000
3200 ; 1000 ; 612 ; 303 ; 5375 ; 24000
200 ; 1000 ; 402 ; 291 ; 1823 ; 24000
3200 ; 1000 ; 634 ; 308 ; 5275 ; 24000
200 ; 1000 ; 418 ; 321 ; 1898 ; 24000
3200 ; 1000 ; 628 ; 319 ; 5243 ; 24000
200 ; 1000 ; 402 ; 290 ; 1761 ; 24000
3200 ; 1000 ; 641 ; 315 ; 5285 ; 24000
200 ; 1000 ; 396 ; 317 ; 1839 ; 24000
3200 ; 1000 ; 626 ; 315 ; 5330 ; 24000
200 ; 1000 ; 414 ; 311 ; 1816 ; 24000
3200 ; 1000 ; 628 ; 300 ; 5249 ; 24000
200 ; 1000 ; 400 ; 306 ; 1775 ; 24000
3200 ; 1000 ; 611 ; 278 ; 5283 ; 24000
200 ; 1000 ; 386 ; 307 ; 1731 ; 24000
3200 ; 1000 ; 629 ; 270 ; 5308 ; 24000
200 ; 1000 ; 435 ; 318 ; 1962 ; 24000
3200 ; 1000 ; 638 ; 319 ; 5431 ; 24000
200 ; 1000 ; 413 ; 300 ; 1963 ; 24000
3200 ; 1000 ; 610 ; 316 ; 5215 ; 24000
4000 ; 1000 ; 646 ; 299 ; 5339 ; 24000
3800 ; 1000 ; 659 ; 288 ; 5561 ; 24000
4000 ; 1000 ; 630 ; 326 ; 5279 ; 24000
3800 ; 1000 ; 626 ; 340 ; 5370 ; 24000
4000 ; 1000 ; 630 ; 325 ; 5339 ; 24000
3800 ; 1000 ; 642 ; 323 ; 5500 ; 24000
4000 ; 1000 ; 616 ; 314 ; 5151 ; 24000
4000 ; 1000 ; 619 ; 304 ; 5315 ; 24000
3800 ; 1000 ; 597 ; 298 ; 5499 ; 24000
4000 ; 1000 ; 659 ; 307 ; 5327 ; 24000
3800 ; 1000 ; 645 ; 306 ; 5622 ; 24000
4000 ; 1000 ; 619 ; 288 ; 5151 ; 24000
3800 ; 1000 ; 659 ; 302 ; 5470 ; 24000
4000 ; 1000 ; 629 ; 319 ; 5353 ; 24000
3800 ; 1000 ; 659 ; 306 ; 5560 ; 24000
4000 ; 1000 ; 635 ; 304 ; 5253 ; 24000
3800 ; 1000 ; 634 ; 317 ; 5485 ; 24000
4000 ; 1000 ; 648 ; 308 ; 5243 ; 24000
3800 ; 1000 ; 639 ; 283 ; 5458 ; 24000
4400 ; 1000 ; 634 ; 293 ; 5832 ; 24000
3800 ; 1000 ; 634 ; 296 ; 5495 ; 24000
4400 ; 1000 ; 642 ; 324 ; 5857 ; 24000
4200 ; 1000 ; 662 ; 301 ; 5610 ; 24000
4400 ; 1000 ; 676 ; 330 ; 5980 ; 24000
4200 ; 1000 ; 646 ; 284 ; 5704 ; 24000
4400 ; 1000 ; 664 ; 304 ; 6014 ; 24000
4200 ; 1000 ; 645 ; 297 ; 5655 ; 24000
4400 ; 1000 ; 636 ; 285 ; 5876 ; 24000
4200 ; 1000 ; 669 ; 305 ; 5722 ; 24000
4400 ; 1000 ; 661 ; 298 ; 6026 ; 24000
4200 ; 1000 ; 654 ; 322 ; 5735 ; 24000
4400 ; 1000 ; 651 ; 307 ; 5799 ; 24000
4200 ; 1000 ; 632 ; 323 ; 5643 ; 24000
4400 ; 1000 ; 621 ; 310 ; 6012 ; 24000
4200 ; 1000 ; 668 ; 286 ; 5727 ; 24000
4400 ; 1000 ; 635 ; 297 ; 5805 ; 24000
4200 ; 1000 ; 641 ; 287 ; 5662 ; 24000
4400 ; 1000 ; 652 ; 286 ; 5987 ; 24000
4200 ; 1000 ; 653 ; 299 ; 5698 ; 24000
4400 ; 1000 ; 630 ; 287 ; 5623 ; 24000
4200 ; 1000 ; 669 ; 322 ; 5751 ; 24000
4400 ; 1000 ; 632 ; 294 ; 5571 ; 24000
2200 ; 1000 ; 588 ; 294 ; 4726 ; 24000
4400 ; 1000 ; 658 ; 277 ; 5750 ; 24000
2200 ; 1000 ; 597 ; 292 ; 4926 ; 24000
4400 ; 1000 ; 620 ; 292 ; 5597 ; 24000
2200 ; 1000 ; 614 ; 309 ; 4942 ; 24000
4400 ; 1000 ; 642 ; 335 ; 5633 ; 24000
2200 ; 1000 ; 598 ; 298 ; 4711 ; 24000
4400 ; 1000 ; 657 ; 268 ; 5713 ; 24000
2200 ; 1000 ; 593 ; 288 ; 4672 ; 24000
4400 ; 1000 ; 647 ; 304 ; 5600 ; 24000
2200 ; 1000 ; 587 ; 324 ; 4797 ; 24000
4400 ; 1000 ; 634 ; 289 ; 5677 ; 24000
2200 ; 1000 ; 623 ; 320 ; 4836 ; 24000
4400 ; 1000 ; 662 ; 305 ; 5769 ; 24000
2200 ; 1000 ; 599 ; 318 ; 4799 ; 24000
4400 ; 1000 ; 680 ; 297 ; 5734 ; 24000
2200 ; 1000 ; 592 ; 296 ; 4796 ; 24000
1800 ; 1000 ; 568 ; 323 ; 4644 ; 24000
2200 ; 1000 ; 561 ; 307 ; 4642 ; 24000
1800 ; 1000 ; 571 ; 302 ; 4622 ; 24000
800 ; 1000 ; 498 ; 308 ; 3312 ; 24000
1800 ; 1000 ; 556 ; 321 ; 4546 ; 24000
800 ; 1000 ; 539 ; 312 ; 3506 ; 24000
1800 ; 1000 ; 602 ; 301 ; 4767 ; 24000
800 ; 1000 ; 497 ; 319 ; 3336 ; 24000
1800 ; 1000 ; 566 ; 299 ; 4510 ; 24000
1800 ; 1000 ; 563 ; 314 ; 4526 ; 24000
800 ; 1000 ; 502 ; 299 ; 3462 ; 24000
1800 ; 1000 ; 553 ; 307 ; 4589 ; 24000
800 ; 1000 ; 497 ; 301 ; 3301 ; 24000
1800 ; 1000 ; 563 ; 293 ; 4631 ; 24000
800 ; 1000 ; 526 ; 313 ; 3461 ; 24000
1800 ; 1000 ; 548 ; 323 ; 4515 ; 24000
800 ; 1000 ; 484 ; 287 ; 3388 ; 24000
1800 ; 1000 ; 564 ; 315 ; 4564 ; 24000
800 ; 1000 ; 505 ; 315 ; 3443 ; 24000
5000 ; 1000 ; 647 ; 290 ; 5794 ; 24000
800 ; 1000 ; 555 ; 291 ; 3374 ; 24000
5000 ; 1000 ; 679 ; 289 ; 5901 ; 24000
800 ; 1000 ; 488 ; 295 ; 3340 ; 24000
5000 ; 1000 ; 637 ; 304 ; 5748 ; 24000
3000 ; 1000 ; 626 ; 308 ; 5148 ; 24000
5000 ; 1000 ; 655 ; 301 ; 5801 ; 24000
3000 ; 1000 ; 604 ; 321 ; 5081 ; 24000
5000 ; 1000 ; 661 ; 284 ; 5905 ; 24000
3000 ; 1000 ; 612 ; 302 ; 5087 ; 24000
5000 ; 1000 ; 655 ; 311 ; 5787 ; 24000
3000 ; 1000 ; 617 ; 315 ; 5077 ; 24000
5000 ; 1000 ; 649 ; 291 ; 5821 ; 24000
3000 ; 1000 ; 618 ; 309 ; 5197 ; 24000
5000 ; 1000 ; 637 ; 294 ; 5837 ; 24000
3000 ; 1000 ; 629 ; 281 ; 5135 ; 24000
5000 ; 1000 ; 672 ; 315 ; 5966 ; 24000
3000 ; 1000 ; 630 ; 311 ; 5047 ; 24000
5000 ; 1000 ; 689 ; 284 ; 5967 ; 24000
3000 ; 1000 ; 609 ; 311 ; 5075 ; 24000
1000 ; 1000 ; 532 ; 291 ; 3715 ; 24000
3000 ; 1000 ; 629 ; 304 ; 5222 ; 24000
1000 ; 1000 ; 521 ; 332 ; 3538 ; 24000
3000 ; 1000 ; 633 ; 315 ; 5142 ; 24000
1000 ; 1000 ; 515 ; 313 ; 3590 ; 24000
4600 ; 1000 ; 652 ; 289 ; 5712 ; 24000
1000 ; 1000 ; 525 ; 319 ; 3674 ; 24000
4600 ; 1000 ; 646 ; 295 ; 5669 ; 24000
1000 ; 1000 ; 524 ; 314 ; 3661 ; 24000
4600 ; 1000 ; 664 ; 291 ; 5902 ; 24000
1000 ; 1000 ; 550 ; 292 ; 3630 ; 24000
4600 ; 1000 ; 661 ; 295 ; 5696 ; 24000
1000 ; 1000 ; 512 ; 274 ; 3633 ; 24000
4600 ; 1000 ; 628 ; 306 ; 5666 ; 24000
1000 ; 1000 ; 552 ; 298 ; 3778 ; 24000
4600 ; 1000 ; 675 ; 299 ; 5706 ; 24000
1000 ; 1000 ; 490 ; 295 ; 3561 ; 24000
4600 ; 1000 ; 671 ; 311 ; 5790 ; 24000
1000 ; 1000 ; 483 ; 329 ; 3618 ; 24000
4600 ; 1000 ; 644 ; 321 ; 5678 ; 24000
3000 ; 1000 ; 624 ; 295 ; 5360 ; 24000
4600 ; 1000 ; 656 ; 289 ; 5748 ; 24000
3000 ; 1000 ; 608 ; 302 ; 5290 ; 24000
4600 ; 1000 ; 618 ; 308 ; 5630 ; 24000
3000 ; 1000 ; 630 ; 316 ; 5364 ; 24000
200 ; 1000 ; 423 ; 281 ; 1951 ; 24000
3000 ; 1000 ; 637 ; 305 ; 5358 ; 24000
200 ; 1000 ; 394 ; 289 ; 1802 ; 24000
3000 ; 1000 ; 624 ; 297 ; 5550 ; 24000
200 ; 1000 ; 411 ; 317 ; 1941 ; 24000
3000 ; 1000 ; 641 ; 320 ; 5435 ; 24000
200 ; 1000 ; 411 ; 306 ; 1874 ; 24000
3000 ; 1000 ; 633 ; 305 ; 5396 ; 24000
200 ; 1000 ; 402 ; 304 ; 1946 ; 24000
3000 ; 1000 ; 632 ; 299 ; 5371 ; 24000
200 ; 1000 ; 400 ; 309 ; 1822 ; 24000
3000 ; 1000 ; 630 ; 292 ; 5408 ; 24000
200 ; 1000 ; 401 ; 307 ; 1813 ; 24000
3000 ; 1000 ; 643 ; 341 ; 5407 ; 24000
200 ; 1000 ; 413 ; 318 ; 1834 ; 24000
200 ; 1000 ; 409 ; 287 ; 1905 ; 24000
200 ; 1000 ; 405 ; 306 ; 1970 ; 24000
200 ; 1000 ; 418 ; 311 ; 1830 ; 24000
200 ; 1000 ; 375 ; 273 ; 1875 ; 24000
200 ; 1000 ; 381 ; 296 ; 1842 ; 24000
200 ; 1000 ; 404 ; 292 ; 1904 ; 24000
4000 ; 1000 ; 669 ; 304 ; 5649 ; 24000
200 ; 1000 ; 416 ; 288 ; 2009 ; 24000
4000 ; 1000 ; 654 ; 302 ; 5508 ; 24000
200 ; 1000 ; 381 ; 268 ; 1935 ; 24000
4000 ; 1000 ; 674 ; 291 ; 5792 ; 24000
200 ; 1000 ; 399 ; 305 ; 1935 ; 24000
4000 ; 1000 ; 642 ; 311 ; 5600 ; 24000
200 ; 1000 ; 408 ; 313 ; 1929 ; 24000
4000 ; 1000 ; 663 ; 293 ; 5705 ; 24000
200 ; 1000 ; 402 ; 296 ; 1903 ; 24000
4000 ; 1000 ; 674 ; 323 ; 5579 ; 24000
200 ; 1000 ; 398 ; 313 ; 1902 ; 24000
4000 ; 1000 ; 632 ; 312 ; 5555 ; 24000
