Nb_of_games_learned ; Nb_of_games_test ; Agent_game_won ; Random_game_won ; Recognized_states ; Total_states
1200 ; 1000 ; 678 ; 316 ; 8568 ; 24000
16000 ; 1000 ; 826 ; 306 ; 10964 ; 24000
1200 ; 1000 ; 687 ; 303 ; 8404 ; 24000
1200 ; 1000 ; 680 ; 308 ; 8404 ; 24000
16000 ; 1000 ; 823 ; 324 ; 10976 ; 24000
1200 ; 1000 ; 682 ; 282 ; 8522 ; 24000
1200 ; 1000 ; 682 ; 264 ; 8437 ; 24000
16000 ; 1000 ; 831 ; 328 ; 11009 ; 24000
1200 ; 1000 ; 681 ; 291 ; 8403 ; 24000
16000 ; 1000 ; 824 ; 312 ; 11068 ; 24000
1200 ; 1000 ; 671 ; 283 ; 8527 ; 24000
10000 ; 1000 ; 845 ; 318 ; 10843 ; 24000
16000 ; 1000 ; 817 ; 299 ; 10937 ; 24000
10000 ; 1000 ; 837 ; 293 ; 10695 ; 24000
10000 ; 1000 ; 819 ; 343 ; 10711 ; 24000
16000 ; 1000 ; 811 ; 301 ; 11013 ; 24000
10000 ; 1000 ; 822 ; 300 ; 10760 ; 24000
16000 ; 1000 ; 804 ; 293 ; 10957 ; 24000
10000 ; 1000 ; 823 ; 277 ; 10676 ; 24000
10000 ; 1000 ; 803 ; 298 ; 10707 ; 24000
16000 ; 1000 ; 844 ; 323 ; 11081 ; 24000
10000 ; 1000 ; 819 ; 292 ; 10723 ; 24000
10000 ; 1000 ; 809 ; 310 ; 10652 ; 24000
16000 ; 1000 ; 803 ; 346 ; 11182 ; 24000
10000 ; 1000 ; 834 ; 294 ; 10829 ; 24000
10000 ; 1000 ; 841 ; 301 ; 10801 ; 24000
16000 ; 1000 ; 811 ; 307 ; 11167 ; 24000
18000 ; 1000 ; 828 ; 306 ; 11168 ; 24000
16000 ; 1000 ; 825 ; 305 ; 11272 ; 24000
18000 ; 1000 ; 842 ; 299 ; 11171 ; 24000
18000 ; 1000 ; 836 ; 281 ; 11253 ; 24000
16000 ; 1000 ; 811 ; 299 ; 11241 ; 24000
18000 ; 1000 ; 832 ; 304 ; 11226 ; 24000
18000 ; 1000 ; 833 ; 309 ; 11230 ; 24000
16000 ; 1000 ; 818 ; 299 ; 11292 ; 24000
18000 ; 1000 ; 852 ; 283 ; 11253 ; 24000
16000 ; 1000 ; 848 ; 297 ; 11330 ; 24000
18000 ; 1000 ; 830 ; 303 ; 11155 ; 24000
18000 ; 1000 ; 834 ; 307 ; 11165 ; 24000
16000 ; 1000 ; 822 ; 297 ; 11300 ; 24000
18000 ; 1000 ; 830 ; 315 ; 11189 ; 24000
18000 ; 1000 ; 844 ; 286 ; 11227 ; 24000
16000 ; 1000 ; 833 ; 284 ; 11266 ; 24000
17000 ; 1000 ; 803 ; 295 ; 10109 ; 24000
16000 ; 1000 ; 807 ; 299 ; 11226 ; 24000
17000 ; 1000 ; 823 ; 302 ; 10219 ; 24000
17000 ; 1000 ; 817 ; 307 ; 10082 ; 24000
16000 ; 1000 ; 811 ; 317 ; 11339 ; 24000
17000 ; 1000 ; 821 ; 283 ; 10309 ; 24000
17000 ; 1000 ; 826 ; 299 ; 10139 ; 24000
11000 ; 1000 ; 805 ; 284 ; 10641 ; 24000
17000 ; 1000 ; 841 ; 325 ; 10186 ; 24000
17000 ; 1000 ; 812 ; 298 ; 10158 ; 24000
11000 ; 1000 ; 784 ; 316 ; 10515 ; 24000
17000 ; 1000 ; 831 ; 264 ; 10153 ; 24000
11000 ; 1000 ; 797 ; 315 ; 10629 ; 24000
17000 ; 1000 ; 824 ; 325 ; 10217 ; 24000
17000 ; 1000 ; 822 ; 294 ; 10237 ; 24000
11000 ; 1000 ; 790 ; 311 ; 10538 ; 24000
1300 ; 1000 ; 692 ; 286 ; 8637 ; 24000
1300 ; 1000 ; 666 ; 311 ; 8532 ; 24000
11000 ; 1000 ; 809 ; 300 ; 10653 ; 24000
1300 ; 1000 ; 712 ; 296 ; 8672 ; 24000
11000 ; 1000 ; 807 ; 298 ; 10535 ; 24000
1300 ; 1000 ; 692 ; 290 ; 8609 ; 24000
1300 ; 1000 ; 688 ; 306 ; 8600 ; 24000
11000 ; 1000 ; 777 ; 268 ; 10570 ; 24000
1300 ; 1000 ; 686 ; 292 ; 8582 ; 24000
1300 ; 1000 ; 668 ; 324 ; 8575 ; 24000
11000 ; 1000 ; 796 ; 279 ; 10622 ; 24000
1300 ; 1000 ; 667 ; 277 ; 8535 ; 24000
11000 ; 1000 ; 804 ; 319 ; 10664 ; 24000
1300 ; 1000 ; 693 ; 278 ; 8629 ; 24000
1300 ; 1000 ; 666 ; 298 ; 8506 ; 24000
11000 ; 1000 ; 809 ; 283 ; 10615 ; 24000
1600 ; 1000 ; 714 ; 299 ; 9000 ; 24000
1600 ; 1000 ; 708 ; 319 ; 9057 ; 24000
10000 ; 1000 ; 798 ; 278 ; 10522 ; 24000
1600 ; 1000 ; 709 ; 311 ; 8949 ; 24000
10000 ; 1000 ; 814 ; 340 ; 10652 ; 24000
1600 ; 1000 ; 710 ; 305 ; 9044 ; 24000
1600 ; 1000 ; 700 ; 293 ; 8978 ; 24000
10000 ; 1000 ; 805 ; 301 ; 10660 ; 24000
1600 ; 1000 ; 721 ; 311 ; 9017 ; 24000
1600 ; 1000 ; 699 ; 289 ; 8977 ; 24000
10000 ; 1000 ; 799 ; 310 ; 10773 ; 24000
1600 ; 1000 ; 715 ; 299 ; 9013 ; 24000
1600 ; 1000 ; 725 ; 286 ; 9021 ; 24000
10000 ; 1000 ; 793 ; 285 ; 10612 ; 24000
1600 ; 1000 ; 713 ; 311 ; 9036 ; 24000
10000 ; 1000 ; 790 ; 325 ; 10575 ; 24000
10000 ; 1000 ; 835 ; 299 ; 10108 ; 24000
10000 ; 1000 ; 812 ; 297 ; 10128 ; 24000
10000 ; 1000 ; 803 ; 295 ; 10599 ; 24000
10000 ; 1000 ; 790 ; 283 ; 9963 ; 24000
10000 ; 1000 ; 815 ; 306 ; 9951 ; 24000
10000 ; 1000 ; 811 ; 313 ; 10645 ; 24000
10000 ; 1000 ; 799 ; 300 ; 10003 ; 24000
10000 ; 1000 ; 820 ; 289 ; 10008 ; 24000
10000 ; 1000 ; 788 ; 283 ; 10488 ; 24000
10000 ; 1000 ; 798 ; 307 ; 9968 ; 24000
10000 ; 1000 ; 817 ; 302 ; 10064 ; 24000
10000 ; 1000 ; 825 ; 277 ; 10703 ; 24000
10000 ; 1000 ; 815 ; 316 ; 9880 ; 24000
10000 ; 1000 ; 802 ; 313 ; 9926 ; 24000
13000 ; 1000 ; 807 ; 320 ; 10786 ; 24000
17000 ; 1000 ; 845 ; 306 ; 11180 ; 24000
17000 ; 1000 ; 860 ; 290 ; 11090 ; 24000
13000 ; 1000 ; 779 ; 308 ; 10722 ; 24000
17000 ; 1000 ; 850 ; 289 ; 11147 ; 24000
17000 ; 1000 ; 859 ; 320 ; 11073 ; 24000
13000 ; 1000 ; 803 ; 301 ; 10847 ; 24000
17000 ; 1000 ; 857 ; 289 ; 11140 ; 24000
17000 ; 1000 ; 856 ; 284 ; 11165 ; 24000
13000 ; 1000 ; 806 ; 311 ; 10791 ; 24000
17000 ; 1000 ; 842 ; 318 ; 11061 ; 24000
17000 ; 1000 ; 857 ; 328 ; 11157 ; 24000
13000 ; 1000 ; 782 ; 293 ; 10689 ; 24000
17000 ; 1000 ; 858 ; 294 ; 11166 ; 24000
17000 ; 1000 ; 854 ; 315 ; 11163 ; 24000
13000 ; 1000 ; 787 ; 293 ; 10863 ; 24000
1500 ; 1000 ; 704 ; 308 ; 9037 ; 24000
1500 ; 1000 ; 721 ; 300 ; 8929 ; 24000
13000 ; 1000 ; 778 ; 287 ; 10813 ; 24000
1500 ; 1000 ; 711 ; 295 ; 9062 ; 24000
13000 ; 1000 ; 813 ; 323 ; 10910 ; 24000
1500 ; 1000 ; 729 ; 323 ; 8940 ; 24000
1500 ; 1000 ; 709 ; 277 ; 9039 ; 24000
13000 ; 1000 ; 798 ; 310 ; 10855 ; 24000
1500 ; 1000 ; 695 ; 294 ; 8832 ; 24000
1500 ; 1000 ; 707 ; 303 ; 9032 ; 24000
13000 ; 1000 ; 806 ; 290 ; 10789 ; 24000
1500 ; 1000 ; 709 ; 287 ; 9073 ; 24000
1500 ; 1000 ; 717 ; 293 ; 9029 ; 24000
12000 ; 1000 ; 809 ; 297 ; 10591 ; 24000
1500 ; 1000 ; 718 ; 330 ; 9086 ; 24000
12000 ; 1000 ; 793 ; 298 ; 10582 ; 24000
10000 ; 1000 ; 824 ; 329 ; 10598 ; 24000
10000 ; 1000 ; 836 ; 303 ; 10717 ; 24000
12000 ; 1000 ; 814 ; 333 ; 10554 ; 24000
10000 ; 1000 ; 809 ; 328 ; 10666 ; 24000
10000 ; 1000 ; 839 ; 293 ; 10675 ; 24000
12000 ; 1000 ; 775 ; 307 ; 10536 ; 24000
10000 ; 1000 ; 848 ; 292 ; 10808 ; 24000
10000 ; 1000 ; 822 ; 288 ; 10774 ; 24000
12000 ; 1000 ; 805 ; 310 ; 10642 ; 24000
10000 ; 1000 ; 825 ; 295 ; 10686 ; 24000
10000 ; 1000 ; 816 ; 307 ; 10584 ; 24000
12000 ; 1000 ; 819 ; 323 ; 10696 ; 24000
10000 ; 1000 ; 833 ; 299 ; 10746 ; 24000
10000 ; 1000 ; 837 ; 322 ; 10685 ; 24000
12000 ; 1000 ; 810 ; 306 ; 10786 ; 24000
1300 ; 1000 ; 710 ; 300 ; 8820 ; 24000
12000 ; 1000 ; 810 ; 283 ; 10784 ; 24000
1300 ; 1000 ; 706 ; 289 ; 8636 ; 24000
1300 ; 1000 ; 708 ; 305 ; 8746 ; 24000
12000 ; 1000 ; 816 ; 312 ; 10607 ; 24000
1300 ; 1000 ; 672 ; 298 ; 8624 ; 24000
1300 ; 1000 ; 686 ; 292 ; 8641 ; 24000
12000 ; 1000 ; 819 ; 297 ; 10706 ; 24000
1300 ; 1000 ; 695 ; 290 ; 8749 ; 24000
1300 ; 1000 ; 711 ; 322 ; 8753 ; 24000
13000 ; 1000 ; 805 ; 332 ; 10913 ; 24000
1300 ; 1000 ; 704 ; 299 ; 8822 ; 24000
13000 ; 1000 ; 804 ; 297 ; 10938 ; 24000
1300 ; 1000 ; 674 ; 302 ; 8605 ; 24000
1300 ; 1000 ; 703 ; 281 ; 8760 ; 24000
13000 ; 1000 ; 811 ; 323 ; 10853 ; 24000
18000 ; 1000 ; 852 ; 288 ; 11182 ; 24000
18000 ; 1000 ; 851 ; 273 ; 11129 ; 24000
13000 ; 1000 ; 824 ; 308 ; 11024 ; 24000
18000 ; 1000 ; 865 ; 273 ; 11113 ; 24000
18000 ; 1000 ; 843 ; 308 ; 11161 ; 24000
13000 ; 1000 ; 800 ; 310 ; 10806 ; 24000
18000 ; 1000 ; 845 ; 292 ; 11048 ; 24000
13000 ; 1000 ; 809 ; 312 ; 10971 ; 24000
18000 ; 1000 ; 845 ; 287 ; 11125 ; 24000
18000 ; 1000 ; 852 ; 303 ; 11077 ; 24000
13000 ; 1000 ; 816 ; 300 ; 10920 ; 24000
18000 ; 1000 ; 852 ; 325 ; 11095 ; 24000
18000 ; 1000 ; 846 ; 296 ; 11133 ; 24000
13000 ; 1000 ; 815 ; 304 ; 10973 ; 24000
18000 ; 1000 ; 860 ; 312 ; 11061 ; 24000
1100 ; 1000 ; 720 ; 306 ; 8817 ; 24000
13000 ; 1000 ; 810 ; 304 ; 10864 ; 24000
1100 ; 1000 ; 688 ; 309 ; 8609 ; 24000
13000 ; 1000 ; 811 ; 310 ; 10777 ; 24000
1100 ; 1000 ; 660 ; 319 ; 8694 ; 24000
1100 ; 1000 ; 654 ; 311 ; 8688 ; 24000
13000 ; 1000 ; 798 ; 317 ; 10909 ; 24000
1100 ; 1000 ; 699 ; 304 ; 8704 ; 24000
1100 ; 1000 ; 665 ; 287 ; 8793 ; 24000
13000 ; 1000 ; 819 ; 311 ; 11050 ; 24000
1100 ; 1000 ; 679 ; 305 ; 8818 ; 24000
1100 ; 1000 ; 673 ; 312 ; 8549 ; 24000
13000 ; 1000 ; 793 ; 305 ; 10928 ; 24000
1100 ; 1000 ; 655 ; 331 ; 8702 ; 24000
1100 ; 1000 ; 692 ; 296 ; 8679 ; 24000
13000 ; 1000 ; 813 ; 293 ; 10974 ; 24000
13000 ; 1000 ; 807 ; 323 ; 10848 ; 24000
13000 ; 1000 ; 784 ; 315 ; 10917 ; 24000
13000 ; 1000 ; 865 ; 310 ; 11119 ; 24000
13000 ; 1000 ; 830 ; 299 ; 10975 ; 24000
13000 ; 1000 ; 792 ; 300 ; 10942 ; 24000
13000 ; 1000 ; 849 ; 325 ; 11027 ; 24000
13000 ; 1000 ; 828 ; 282 ; 10889 ; 24000
13000 ; 1000 ; 810 ; 295 ; 10956 ; 24000
13000 ; 1000 ; 842 ; 311 ; 10946 ; 24000
13000 ; 1000 ; 806 ; 290 ; 11074 ; 24000
13000 ; 1000 ; 838 ; 296 ; 11006 ; 24000
13000 ; 1000 ; 834 ; 311 ; 10864 ; 24000
13000 ; 1000 ; 792 ; 287 ; 10940 ; 24000
13000 ; 1000 ; 843 ; 273 ; 11080 ; 24000
13000 ; 1000 ; 835 ; 296 ; 11014 ; 24000
13000 ; 1000 ; 798 ; 309 ; 10930 ; 24000
16000 ; 1000 ; 850 ; 304 ; 11113 ; 24000
16000 ; 1000 ; 846 ; 315 ; 11125 ; 24000
13000 ; 1000 ; 835 ; 322 ; 11067 ; 24000
16000 ; 1000 ; 855 ; 311 ; 11175 ; 24000
16000 ; 1000 ; 829 ; 318 ; 11075 ; 24000
13000 ; 1000 ; 812 ; 319 ; 11014 ; 24000
16000 ; 1000 ; 845 ; 306 ; 11166 ; 24000
13000 ; 1000 ; 817 ; 277 ; 11003 ; 24000
16000 ; 1000 ; 847 ; 276 ; 11226 ; 24000
16000 ; 1000 ; 848 ; 308 ; 11140 ; 24000
13000 ; 1000 ; 830 ; 327 ; 10954 ; 24000
16000 ; 1000 ; 851 ; 285 ; 11071 ; 24000
16000 ; 1000 ; 856 ; 308 ; 11234 ; 24000
13000 ; 1000 ; 804 ; 296 ; 10882 ; 24000
16000 ; 1000 ; 841 ; 295 ; 11116 ; 24000
1100 ; 1000 ; 697 ; 317 ; 8672 ; 24000
13000 ; 1000 ; 804 ; 279 ; 10961 ; 24000
1100 ; 1000 ; 657 ; 296 ; 8480 ; 24000
13000 ; 1000 ; 824 ; 266 ; 11087 ; 24000
1100 ; 1000 ; 693 ; 308 ; 8692 ; 24000
1100 ; 1000 ; 680 ; 291 ; 8650 ; 24000
13000 ; 1000 ; 801 ; 284 ; 10907 ; 24000
1100 ; 1000 ; 688 ; 290 ; 8707 ; 24000
1100 ; 1000 ; 682 ; 301 ; 8622 ; 24000
13000 ; 1000 ; 812 ; 299 ; 10869 ; 24000
1100 ; 1000 ; 682 ; 323 ; 8640 ; 24000
1100 ; 1000 ; 706 ; 313 ; 8733 ; 24000
13000 ; 1000 ; 822 ; 314 ; 11015 ; 24000
1100 ; 1000 ; 699 ; 287 ; 8626 ; 24000
1100 ; 1000 ; 669 ; 279 ; 8596 ; 24000
11000 ; 1000 ; 805 ; 284 ; 10731 ; 24000
1000 ; 1000 ; 575 ; 307 ; 6485 ; 24000
1000 ; 1000 ; 598 ; 310 ; 6421 ; 24000
11000 ; 1000 ; 798 ; 296 ; 10720 ; 24000
1000 ; 1000 ; 598 ; 288 ; 6499 ; 24000
11000 ; 1000 ; 793 ; 322 ; 10683 ; 24000
1000 ; 1000 ; 617 ; 314 ; 6432 ; 24000
1000 ; 1000 ; 604 ; 312 ; 6500 ; 24000
11000 ; 1000 ; 781 ; 287 ; 10718 ; 24000
1000 ; 1000 ; 586 ; 293 ; 6399 ; 24000
1000 ; 1000 ; 628 ; 286 ; 6676 ; 24000
11000 ; 1000 ; 792 ; 315 ; 10603 ; 24000
1000 ; 1000 ; 600 ; 316 ; 6518 ; 24000
1000 ; 1000 ; 570 ; 283 ; 6369 ; 24000
11000 ; 1000 ; 774 ; 293 ; 10639 ; 24000
1000 ; 1000 ; 605 ; 285 ; 6566 ; 24000
11000 ; 1000 ; 798 ; 319 ; 10726 ; 24000
16000 ; 1000 ; 834 ; 307 ; 11181 ; 24000
16000 ; 1000 ; 827 ; 308 ; 11048 ; 24000
11000 ; 1000 ; 794 ; 314 ; 10710 ; 24000
16000 ; 1000 ; 844 ; 298 ; 11009 ; 24000
16000 ; 1000 ; 839 ; 311 ; 11085 ; 24000
11000 ; 1000 ; 804 ; 314 ; 10757 ; 24000
16000 ; 1000 ; 837 ; 320 ; 10999 ; 24000
11000 ; 1000 ; 794 ; 313 ; 10646 ; 24000
16000 ; 1000 ; 844 ; 294 ; 11084 ; 24000
16000 ; 1000 ; 845 ; 304 ; 11056 ; 24000
1000 ; 1000 ; 622 ; 328 ; 7467 ; 24000
16000 ; 1000 ; 854 ; 300 ; 11130 ; 24000
16000 ; 1000 ; 832 ; 317 ; 11085 ; 24000
1000 ; 1000 ; 648 ; 305 ; 7473 ; 24000
16000 ; 1000 ; 855 ; 283 ; 11104 ; 24000
10000 ; 1000 ; 808 ; 318 ; 10501 ; 24000
1000 ; 1000 ; 639 ; 326 ; 7654 ; 24000
10000 ; 1000 ; 805 ; 314 ; 10558 ; 24000
1000 ; 1000 ; 643 ; 305 ; 7525 ; 24000
10000 ; 1000 ; 819 ; 301 ; 10615 ; 24000
10000 ; 1000 ; 839 ; 301 ; 10651 ; 24000
1000 ; 1000 ; 623 ; 312 ; 7494 ; 24000
10000 ; 1000 ; 847 ; 304 ; 10784 ; 24000
10000 ; 1000 ; 837 ; 313 ; 10818 ; 24000
1000 ; 1000 ; 611 ; 308 ; 7508 ; 24000
10000 ; 1000 ; 837 ; 296 ; 10667 ; 24000
10000 ; 1000 ; 830 ; 274 ; 10700 ; 24000
1000 ; 1000 ; 611 ; 311 ; 7317 ; 24000
10000 ; 1000 ; 812 ; 306 ; 10674 ; 24000
1000 ; 1000 ; 604 ; 281 ; 7571 ; 24000
10000 ; 1000 ; 801 ; 289 ; 10721 ; 24000
14000 ; 1000 ; 843 ; 321 ; 10703 ; 24000
1000 ; 1000 ; 614 ; 296 ; 7425 ; 24000
14000 ; 1000 ; 825 ; 293 ; 10794 ; 24000
14000 ; 1000 ; 832 ; 306 ; 10684 ; 24000
1000 ; 1000 ; 609 ; 315 ; 7525 ; 24000
14000 ; 1000 ; 869 ; 332 ; 10799 ; 24000
14000 ; 1000 ; 825 ; 321 ; 10670 ; 24000
1000 ; 1000 ; 620 ; 322 ; 7448 ; 24000
14000 ; 1000 ; 844 ; 301 ; 10865 ; 24000
1000 ; 1000 ; 609 ; 332 ; 7343 ; 24000
14000 ; 1000 ; 849 ; 326 ; 10803 ; 24000
14000 ; 1000 ; 858 ; 315 ; 10820 ; 24000
1000 ; 1000 ; 602 ; 300 ; 7458 ; 24000
14000 ; 1000 ; 836 ; 314 ; 10788 ; 24000
14000 ; 1000 ; 842 ; 275 ; 10778 ; 24000
1000 ; 1000 ; 618 ; 292 ; 7515 ; 24000
13000 ; 1000 ; 873 ; 309 ; 11071 ; 24000
13000 ; 1000 ; 861 ; 309 ; 11006 ; 24000
1000 ; 1000 ; 633 ; 291 ; 7512 ; 24000
13000 ; 1000 ; 837 ; 306 ; 10923 ; 24000
1000 ; 1000 ; 601 ; 277 ; 7349 ; 24000
13000 ; 1000 ; 843 ; 306 ; 10875 ; 24000
13000 ; 1000 ; 872 ; 308 ; 11029 ; 24000
1000 ; 1000 ; 602 ; 284 ; 7502 ; 24000
13000 ; 1000 ; 832 ; 304 ; 10894 ; 24000
13000 ; 1000 ; 844 ; 286 ; 10977 ; 24000
1000 ; 1000 ; 602 ; 295 ; 7320 ; 24000
13000 ; 1000 ; 849 ; 314 ; 10963 ; 24000
13000 ; 1000 ; 838 ; 311 ; 10937 ; 24000
1000 ; 1000 ; 592 ; 293 ; 7493 ; 24000
13000 ; 1000 ; 848 ; 290 ; 10882 ; 24000
1000 ; 1000 ; 601 ; 316 ; 7506 ; 24000
1800 ; 1000 ; 734 ; 293 ; 9248 ; 24000
1800 ; 1000 ; 726 ; 324 ; 9209 ; 24000
1000 ; 1000 ; 614 ; 308 ; 7579 ; 24000
1800 ; 1000 ; 727 ; 301 ; 9196 ; 24000
1800 ; 1000 ; 721 ; 329 ; 9180 ; 24000
1800 ; 1000 ; 721 ; 306 ; 9254 ; 24000
1800 ; 1000 ; 721 ; 302 ; 9195 ; 24000
1800 ; 1000 ; 732 ; 290 ; 9187 ; 24000
1800 ; 1000 ; 724 ; 322 ; 9183 ; 24000
1800 ; 1000 ; 722 ; 321 ; 9206 ; 24000
1800 ; 1000 ; 717 ; 305 ; 9131 ; 24000
17000 ; 1000 ; 857 ; 293 ; 11042 ; 24000
17000 ; 1000 ; 849 ; 290 ; 11042 ; 24000
17000 ; 1000 ; 861 ; 304 ; 10999 ; 24000
17000 ; 1000 ; 860 ; 298 ; 11092 ; 24000
17000 ; 1000 ; 855 ; 271 ; 11124 ; 24000
17000 ; 1000 ; 849 ; 285 ; 10981 ; 24000
17000 ; 1000 ; 839 ; 293 ; 11046 ; 24000
17000 ; 1000 ; 851 ; 302 ; 10981 ; 24000
17000 ; 1000 ; 863 ; 280 ; 11021 ; 24000
17000 ; 1000 ; 847 ; 302 ; 10978 ; 24000
1000 ; 1000 ; 691 ; 309 ; 8532 ; 24000
1000 ; 1000 ; 681 ; 307 ; 8481 ; 24000
1000 ; 1000 ; 692 ; 303 ; 8472 ; 24000
1000 ; 1000 ; 695 ; 307 ; 8440 ; 24000
1000 ; 1000 ; 681 ; 288 ; 8506 ; 24000
1000 ; 1000 ; 686 ; 314 ; 8486 ; 24000
1000 ; 1000 ; 665 ; 289 ; 8451 ; 24000
1000 ; 1000 ; 699 ; 307 ; 8529 ; 24000
1000 ; 1000 ; 685 ; 291 ; 8464 ; 24000
1000 ; 1000 ; 671 ; 307 ; 8438 ; 24000
18000 ; 1000 ; 854 ; 308 ; 11048 ; 24000
18000 ; 1000 ; 846 ; 291 ; 11130 ; 24000
18000 ; 1000 ; 853 ; 328 ; 11049 ; 24000
18000 ; 1000 ; 843 ; 303 ; 11064 ; 24000
18000 ; 1000 ; 847 ; 311 ; 11176 ; 24000
18000 ; 1000 ; 861 ; 314 ; 11066 ; 24000
18000 ; 1000 ; 851 ; 299 ; 11065 ; 24000
18000 ; 1000 ; 859 ; 305 ; 11108 ; 24000
18000 ; 1000 ; 857 ; 304 ; 11161 ; 24000
18000 ; 1000 ; 834 ; 299 ; 11173 ; 24000
18000 ; 1000 ; 841 ; 311 ; 11061 ; 24000
18000 ; 1000 ; 853 ; 315 ; 11099 ; 24000
18000 ; 1000 ; 829 ; 269 ; 11169 ; 24000
18000 ; 1000 ; 858 ; 311 ; 11266 ; 24000
18000 ; 1000 ; 863 ; 298 ; 11103 ; 24000
18000 ; 1000 ; 860 ; 290 ; 11208 ; 24000
18000 ; 1000 ; 863 ; 324 ; 11138 ; 24000
18000 ; 1000 ; 835 ; 281 ; 11180 ; 24000
18000 ; 1000 ; 844 ; 320 ; 11137 ; 24000
18000 ; 1000 ; 866 ; 301 ; 11153 ; 24000
1500 ; 1000 ; 703 ; 324 ; 8958 ; 24000
1500 ; 1000 ; 707 ; 301 ; 8914 ; 24000
1500 ; 1000 ; 692 ; 329 ; 8896 ; 24000
1500 ; 1000 ; 679 ; 316 ; 8880 ; 24000
1500 ; 1000 ; 701 ; 309 ; 8840 ; 24000
1500 ; 1000 ; 719 ; 292 ; 8997 ; 24000
1500 ; 1000 ; 730 ; 330 ; 9006 ; 24000
1500 ; 1000 ; 733 ; 291 ; 9054 ; 24000
1500 ; 1000 ; 719 ; 294 ; 9039 ; 24000
1500 ; 1000 ; 705 ; 284 ; 8971 ; 24000
1100 ; 1000 ; 649 ; 301 ; 8493 ; 24000
1100 ; 1000 ; 648 ; 291 ; 8548 ; 24000
1100 ; 1000 ; 670 ; 309 ; 8516 ; 24000
1100 ; 1000 ; 690 ; 302 ; 8660 ; 24000
1100 ; 1000 ; 658 ; 273 ; 8605 ; 24000
1100 ; 1000 ; 674 ; 320 ; 8550 ; 24000
1100 ; 1000 ; 656 ; 305 ; 8531 ; 24000
1100 ; 1000 ; 656 ; 311 ; 8471 ; 24000
1100 ; 1000 ; 680 ; 312 ; 8551 ; 24000
1100 ; 1000 ; 682 ; 323 ; 8606 ; 24000
1100 ; 1000 ; 656 ; 318 ; 8346 ; 24000
1100 ; 1000 ; 648 ; 301 ; 8293 ; 24000
1100 ; 1000 ; 659 ; 319 ; 8154 ; 24000
1100 ; 1000 ; 673 ; 300 ; 8510 ; 24000
1100 ; 1000 ; 628 ; 290 ; 8303 ; 24000
1100 ; 1000 ; 665 ; 279 ; 8219 ; 24000
1100 ; 1000 ; 659 ; 300 ; 8355 ; 24000
1100 ; 1000 ; 661 ; 312 ; 8333 ; 24000
1100 ; 1000 ; 642 ; 289 ; 8340 ; 24000
1100 ; 1000 ; 641 ; 316 ; 8240 ; 24000
1000 ; 1000 ; 673 ; 303 ; 8334 ; 24000
1000 ; 1000 ; 675 ; 328 ; 8270 ; 24000
1000 ; 1000 ; 653 ; 301 ; 8332 ; 24000
1000 ; 1000 ; 657 ; 304 ; 8199 ; 24000
1000 ; 1000 ; 653 ; 323 ; 8200 ; 24000
1000 ; 1000 ; 670 ; 314 ; 8360 ; 24000
1000 ; 1000 ; 672 ; 302 ; 8325 ; 24000
1000 ; 1000 ; 645 ; 283 ; 8291 ; 24000
1000 ; 1000 ; 654 ; 310 ; 8258 ; 24000
1000 ; 1000 ; 653 ; 280 ; 8202 ; 24000
100 ; 1000 ; 464 ; 312 ; 5300 ; 24000
100 ; 1000 ; 473 ; 281 ; 5298 ; 24000
100 ; 1000 ; 475 ; 301 ; 5271 ; 24000
100 ; 1000 ; 485 ; 289 ; 5363 ; 24000
100 ; 1000 ; 478 ; 314 ; 5339 ; 24000
100 ; 1000 ; 500 ; 315 ; 5280 ; 24000
100 ; 1000 ; 499 ; 304 ; 5461 ; 24000
100 ; 1000 ; 495 ; 271 ; 5392 ; 24000
100 ; 1000 ; 499 ; 312 ; 5351 ; 24000
100 ; 1000 ; 522 ; 307 ; 5397 ; 24000
1700 ; 1000 ; 735 ; 315 ; 9148 ; 24000
1700 ; 1000 ; 734 ; 296 ; 9168 ; 24000
1700 ; 1000 ; 728 ; 301 ; 9076 ; 24000
1700 ; 1000 ; 729 ; 308 ; 9274 ; 24000
1700 ; 1000 ; 727 ; 279 ; 9137 ; 24000
1700 ; 1000 ; 720 ; 280 ; 9111 ; 24000
1700 ; 1000 ; 744 ; 343 ; 9174 ; 24000
1700 ; 1000 ; 723 ; 318 ; 9188 ; 24000
1700 ; 1000 ; 723 ; 312 ; 9073 ; 24000
1700 ; 1000 ; 731 ; 286 ; 9213 ; 24000
15000 ; 1000 ; 842 ; 264 ; 11084 ; 24000
15000 ; 1000 ; 853 ; 298 ; 11158 ; 24000
15000 ; 1000 ; 833 ; 313 ; 10934 ; 24000
15000 ; 1000 ; 852 ; 290 ; 11156 ; 24000
15000 ; 1000 ; 853 ; 298 ; 11100 ; 24000
15000 ; 1000 ; 844 ; 318 ; 11087 ; 24000
15000 ; 1000 ; 836 ; 293 ; 11096 ; 24000
15000 ; 1000 ; 833 ; 304 ; 11097 ; 24000
15000 ; 1000 ; 853 ; 317 ; 11016 ; 24000
15000 ; 1000 ; 841 ; 317 ; 11035 ; 24000
13000 ; 1000 ; 821 ; 321 ; 10011 ; 24000
13000 ; 1000 ; 822 ; 304 ; 10014 ; 24000
13000 ; 1000 ; 825 ; 302 ; 9918 ; 24000
13000 ; 1000 ; 828 ; 308 ; 10078 ; 24000
